title,industry,ai_approved,ai_reason,judged_at
Liner Checklist,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Circular,pool_maintenance_services,True,,2026-08-21T01:09:23.227405+09:00
Liner Code,pool_maintenance_services,True,,2026-08-19T21:45:47.758451+09:00
Liner Companion,pool_maintenance_services,True,,2026-08-19T21:28:57.717683+09:00
Liner Compass,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Confirmation,pool_maintenance_services,True,,2026-08-21T01:09:23.227405+09:00
Liner Console,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Core,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Cost,pool_maintenance_services,True,,2026-08-21T02:05:39.911646+09:00
Liner Counter,pool_maintenance_services,True,,2026-08-19T21:28:57.717683+09:00
Liner Deal,pool_maintenance_services,True,,2026-08-21T01:55:13.112053+09:00
Liner Debt,pool_maintenance_services,True,,2026-08-21T02:20:47.698506+09:00
Liner Deck,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Desk,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Detail,pool_maintenance_services,True,,2026-08-23T03:14:30.196647+09:00
Liner Digest,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Directory,pool_maintenance_services,True,,2026-08-19T21:28:57.717683+09:00
Liner Dossier,pool_maintenance_services,True,,2026-08-21T01:09:23.227405+09:00
Liner Draft,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Duty,pool_maintenance_services,True,,2026-08-21T02:36:28.722223+09:00
Liner Engine,pool_maintenance_services,True,,2026-08-19T21:28:57.717683+09:00
Liner Entry,pool_maintenance_services,True,,2026-08-21T01:09:23.227405+09:00
Liner Estimate,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Excerpt,pool_maintenance_services,True,,2026-08-21T01:09:23.227405+09:00
Liner Fare,pool_maintenance_services,True,,2026-08-21T02:05:39.911646+09:00
Liner Fee,pool_maintenance_services,True,,2026-08-21T01:55:13.112053+09:00
Liner Feed,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Field,pool_maintenance_services,True,,2026-08-23T13:04:41.554058+09:00
Liner File,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Finder,pool_maintenance_services,True,,2026-08-19T21:28:57.717683+09:00
Liner Fine,pool_maintenance_services,False,Fine이 (수영장) 라이너와 자연스럽게 연상되지 않아 불명확함,2026-08-23T02:52:18.999459+09:00
Liner Flag,pool_maintenance_services,True,,2026-08-21T00:24:34.903558+09:00
Liner Flow,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Forge,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Form,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Format,pool_maintenance_services,True,,2026-08-23T13:04:41.554058+09:00
Liner Frame,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Fund,pool_maintenance_services,True,,2026-08-21T02:20:47.698506+09:00
Liner Gate,pool_maintenance_services,True,,2026-08-19T21:28:57.717683+09:00
Liner Grade,pool_maintenance_services,True,,2026-08-21T00:24:34.903558+09:00
Liner Grid,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Harbor,pool_maintenance_services,False,Too vague/unnatural; 'Harbor' has no reasonable functional connection to a pool liner.,2026-08-19T21:03:14.678005+09:00
Liner History,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Hotline,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Hub,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Identifier,pool_maintenance_services,True,,2026-08-23T13:04:41.554058+09:00
Liner Inbox,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Index,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Interest,pool_maintenance_services,False,풀 라이너와 interest의 결합이 불명확함,2026-08-23T13:45:14.730720+09:00
Liner Item,pool_maintenance_services,True,,2026-08-21T01:55:13.112053+09:00
Liner Journal,pool_maintenance_services,True,,2026-08-19T21:28:57.717683+09:00
Liner Keeper,pool_maintenance_services,True,,2026-08-19T21:28:57.717683+09:00
Liner Kiosk,pool_maintenance_services,False,"Nonsensical collocation, reads as a physical facility.",2026-08-19T21:28:57.717683+09:00
Liner Lab,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Ledger,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Level,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Levy,pool_maintenance_services,False,재무 기능어와 도메인 명사의 결합이 부자연스러워 어떤 SaaS 제품인지 짐작하기 어려움(DB 필드명처럼 읽힘),2026-08-23T13:45:14.730720+09:00
Liner Line,pool_maintenance_services,False,"awkward, near-tautological pairing",2026-08-19T21:03:14.678005+09:00
Liner Link,pool_maintenance_services,True,,2026-08-23T03:14:30.196647+09:00
Liner List,pool_maintenance_services,True,,2026-08-19T21:45:47.758451+09:00
Liner Loan,pool_maintenance_services,True,,2026-08-21T02:05:39.911646+09:00
Liner Lobby,pool_maintenance_services,False,"unnatural collocation, unclear function",2026-08-19T21:03:14.678005+09:00
Liner Locator,pool_maintenance_services,True,,2026-08-19T21:28:57.717683+09:00
Liner Locker,pool_maintenance_services,True,,2026-08-19T21:28:57.717683+09:00
Liner Log,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Loop,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Manager,pool_maintenance_services,True,,2026-08-19T21:28:57.717683+09:00
Liner Map,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Margin,pool_maintenance_services,False,동일 청크 내 'Liner Profit'과 의미가 사실상 중복됨(마진≈이익),2026-08-23T02:52:18.999459+09:00
Liner Marker,pool_maintenance_services,False,플래그/마커 필드명처럼 읽혀 제품명으로 보기 어려움,2026-08-23T13:26:11.115718+09:00
Liner Memo,pool_maintenance_services,False,Liner은 물리적 부품/추상 개념이라 메모(Memo)와 결합해도 어떤 SaaS 기능인지 짐작하기 어려움,2026-08-21T00:24:34.903558+09:00
Liner Monitor,pool_maintenance_services,True,,2026-08-19T21:28:57.717683+09:00
Liner Nexus,pool_maintenance_services,True,,2026-08-19T21:28:57.717683+09:00
Liner Note,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Number,pool_maintenance_services,True,,2026-08-23T03:14:30.196647+09:00
Liner Office,pool_maintenance_services,False,"Nonsensical collocation, reads as a physical facility.",2026-08-19T21:28:57.717683+09:00
Liner Ops,pool_maintenance_services,True,,2026-08-19T21:28:57.717683+09:00
Liner Order,pool_maintenance_services,True,,2026-08-19T21:45:47.758451+09:00
Liner Outpost,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Panel,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Pass,pool_maintenance_services,True,,2026-08-21T00:24:34.903558+09:00
Liner Passport,pool_maintenance_services,False,"unnatural collocation, unclear function",2026-08-19T21:03:14.678005+09:00
Liner Path,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Petition,pool_maintenance_services,True,,2026-08-21T01:09:23.227405+09:00
Liner Plan,pool_maintenance_services,True,,2026-08-21T01:55:13.112053+09:00
Liner Planner,pool_maintenance_services,True,,2026-08-19T21:28:57.717683+09:00
Liner Playbook,pool_maintenance_services,True,,2026-08-19T21:28:57.717683+09:00
Liner Plaza,pool_maintenance_services,False,Too vague/unnatural; 'Plaza' has no reasonable functional connection to a pool liner.,2026-08-19T21:03:14.678005+09:00
Liner Point,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Portal,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Post,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Price,pool_maintenance_services,False,같은 도메인어에 Cost가 먼저 등장(의미 중복: Cost/Price),2026-08-21T02:05:39.911646+09:00
Liner Profile,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Profit,pool_maintenance_services,True,,2026-08-23T02:52:18.999459+09:00
Liner Queue,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Quota,pool_maintenance_services,True,,2026-08-21T00:24:34.903558+09:00
Liner Radar,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Rail,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Rate,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Recap,pool_maintenance_services,True,,2026-08-21T01:09:23.227405+09:00
Liner Receipt,pool_maintenance_services,True,,2026-08-19T21:45:47.758451+09:00
Liner Register,pool_maintenance_services,True,,2026-08-19T21:28:57.717683+09:00
Liner Registry,pool_maintenance_services,True,,2026-08-19T21:28:57.717683+09:00
Liner Relay,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Reminder,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Report,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Ring,pool_maintenance_services,True,,2026-08-19T21:28:57.717683+09:00
Liner Roll,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Roster,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Route,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Rule,pool_maintenance_services,True,,2026-08-23T03:14:30.196647+09:00
Liner Sale,pool_maintenance_services,True,,2026-08-21T02:20:47.698506+09:00
Liner Sample,pool_maintenance_services,True,,2026-08-19T21:45:47.758451+09:00
Liner Scale,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Scheduler,pool_maintenance_services,True,,2026-08-19T21:28:57.717683+09:00
Liner Scope,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Score,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Serial,pool_maintenance_services,False,일련번호 필드명처럼 읽혀 제품명으로 보기 어려움,2026-08-23T13:26:11.115718+09:00
Liner Sheet,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Shelf,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Signal,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Signature,pool_maintenance_services,False,수영장 라이너와 서명의 조합이 의미가 통하지 않아 모호함,2026-08-23T13:26:11.115718+09:00
Liner Slip,pool_maintenance_services,True,,2026-08-19T21:45:47.758451+09:00
Liner Slot,pool_maintenance_services,True,,2026-08-19T21:45:47.758451+09:00
Liner Stake,pool_maintenance_services,False,Stake가 (수영장) 라이너와 결합해도 지분 개념이 성립하지 않아 불명확함,2026-08-23T02:52:18.999459+09:00
Liner Stamp,pool_maintenance_services,False,타임스탬프 필드명처럼 읽혀 제품명으로 보기 어려움,2026-08-23T13:26:11.115718+09:00
Liner Statement,pool_maintenance_services,False,Liner은 물리적 부품/추상 개념이라 격식 문서(Statement)와 결합해도 어떤 SaaS 기능인지 짐작하기 어려움,2026-08-21T00:24:34.903558+09:00
Liner Station,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Status,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Stipend,pool_maintenance_services,False,재무 기능어와 도메인 명사의 결합이 부자연스러워 어떤 SaaS 제품인지 짐작하기 어려움(DB 필드명처럼 읽힘),2026-08-23T13:45:14.730720+09:00
Liner Stub,pool_maintenance_services,True,,2026-08-21T00:24:34.903558+09:00
Liner Studio,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Sum,pool_maintenance_services,True,,2026-08-21T02:20:47.698506+09:00
Liner Summary,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Tab,pool_maintenance_services,True,,2026-08-21T00:24:34.903558+09:00
Liner Table,pool_maintenance_services,True,,2026-08-19T21:45:47.758451+09:00
Liner Tag,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Tally,pool_maintenance_services,True,,2026-08-21T00:24:34.903558+09:00
Liner Tariff,pool_maintenance_services,True,,2026-08-21T02:36:28.722223+09:00
Liner Tax,pool_maintenance_services,True,,2026-08-21T02:05:39.911646+09:00
Liner Terminal,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Ticker,pool_maintenance_services,False,"unnatural collocation, unclear function",2026-08-19T21:03:14.678005+09:00
Liner Ticket,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Timeline,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Token,pool_maintenance_services,False,인증 토큰 필드명처럼 읽혀 제품명으로 보기 어려움,2026-08-23T13:26:11.115718+09:00
Liner Toll,pool_maintenance_services,True,,2026-08-21T02:36:28.722223+09:00
Liner Tower,pool_maintenance_services,False,Too vague/unnatural; 'Tower' has no reasonable functional connection to a pool liner.,2026-08-19T21:03:14.678005+09:00
Liner Tracker,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Trail,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Unit,pool_maintenance_services,True,,2026-08-21T01:55:13.112053+09:00
Liner Update,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Value,pool_maintenance_services,True,,2026-08-23T02:52:18.999459+09:00
Liner Vault,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Version,pool_maintenance_services,True,,2026-08-23T03:14:30.196647+09:00
Liner View,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Voucher,pool_maintenance_services,True,,2026-08-21T00:24:34.903558+09:00
Liner Watch,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Wave,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Window,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Yard,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Liner Zone,pool_maintenance_services,True,,2026-08-19T21:03:14.678005+09:00
Linguist Advisory,interpreter_translation_services,True,,2026-08-21T01:09:23.227405+09:00
Linguist Alert,interpreter_translation_services,True,,2026-08-19T21:03:14.678005+09:00
Linguist Allowance,interpreter_translation_services,True,,2026-08-21T02:36:28.722223+09:00
Linguist Asset,interpreter_translation_services,False,통역사와 자산의 연결이 불명확함,2026-08-23T13:45:14.730720+09:00
Linguist Assistant,interpreter_translation_services,True,,2026-08-19T21:28:57.717683+09:00
Linguist Atlas,interpreter_translation_services,True,,2026-08-19T21:03:14.678005+09:00
Linguist Attribute,interpreter_translation_services,False,속성(Attribute)이라는 DB 스키마 용어 조합으로 어떤 기능의 SaaS 제품인지 짐작하기 어려움,2026-08-23T13:04:41.554058+09:00
Linguist Badge,interpreter_translation_services,True,,2026-08-21T00:24:34.903558+09:00
Linguist Balance,interpreter_translation_services,True,,2026-08-23T13:45:14.730720+09:00
Linguist Base,interpreter_translation_services,True,,2026-08-19T21:03:14.678005+09:00
Linguist Bay,interpreter_translation_services,False,Semantic duplication: generic place-metaphor near-synonym within a cluster of similar location words attached to the same domain word in this batch; redundant now that a more natural variant is approved.,2026-08-19T21:28:57.717683+09:00
Linguist Beacon,interpreter_translation_services,True,,2026-08-19T21:03:14.678005+09:00
Linguist Bill,interpreter_translation_services,True,,2026-08-19T21:45:47.758451+09:00
Linguist Bin,interpreter_translation_services,True,,2026-08-19T21:03:14.678005+09:00
Linguist Board,interpreter_translation_services,True,,2026-08-19T21:03:14.678005+09:00
